REQ-00003,2000,500,9.072234153747559,0.7437841892242432,"['vit_b_16', 'resnet101', 'resnet50']",['vit_b_16'],crayfish,0.7125171422958374,single_model,8046.370333060622,True,n01985128,3,0.9,[],2,deadline_stop_before_resnet101,0.8,greedy,1,adaptive,,,,,,crayfish,-1.0,-1.0,-1.0,-1.0,-1.0,0.7125171422958374,-1.0,-1.0,-1.0,0.23603261768567693,0.8125256382310623,0.493806624598384
REQ-00001,2000,500,13.073764085769653,0.3962111473083496,"['vit_b_16', 'resnet101', 'resnet50']",['vit_b_16'],coucal,0.8837500214576721,single_model,13045.226541813463,True,n01824575,3,0.9,[],2,deadline_stop_before_resnet101,0.4,greedy,1,adaptive,,,,,,coucal,-1.0,-1.0,-1.0,-1.0,-1.0,0.8837500214576721,-1.0,-1.0,-1.0,0.23603261768567693,0.8125256382310623,0.5151164717759822
REQ-00002,2000,500,13.581125020980835,0.5208370685577393,"['vit_b_16', 'resnet101', 'resnet50']",['vit_b_16'],flamingo,0.8318625092506409,single_model,13509.29691689089,True,n02007558,3,0.9,[],2,deadline_stop_before_resnet101,0.6,greedy,1,adaptive,,,,,,flamingo,-1.0,-1.0,-1.0,-1.0,-1.0,0.8318625092506409,-1.0,-1.0,-1.0,0.23603261768567693,0.8125256382310623,0.493806624598384
REQ-00004,2000,500,22.439518928527832,0.922091007232666,"['resnet101', 'resnet50', 'resnet34']",['resnet101'],jellyfish,0.9999598264694214,single_model,22235.27262499556,True,n01910747,3,0.9,[],2,early_exit_first_pass=resnet101,1.0,greedy,1,adaptive,,,,,jellyfish,,-1.0,-1.0,-1.0,-1.0,0.9999598264694214,-1.0,-1.0,-1.0,0.1420774562383566,0.23603261768567693,0.8125256382310623,-1.0
REQ-00007,2000,500,34.03628087043762,3.34525203704834,"['resnet101', 'resnet50', 'resnet34']",['resnet101'],green_mamba,0.9839714765548706,single_model,33964.53495812602,True,n01749939,3,0.9,[],2,early_exit_first_pass=resnet101,1.6,greedy,0.94,adaptive,,,,,green_mamba,,-1.0,-1.0,-1.0,-1.0,0.9839714765548706,-1.0,-1.0,-1.0,1.034153352341905,1.135938110576502,1.7604722161673363,-1.0
REQ-00005,2000,500,36.53218197822571,1.0537300109863281,"['resnet101', 'resnet50', 'resnet34']",['resnet101'],goose,0.9998822212219238,single_model,36183.328999904916,True,n01855672,3,0.9,[],2,early_exit_first_pass=resnet101,1.2,greedy,0.98,adaptive,,,,,goose,,-1.0,-1.0,-1.0,-1.0,0.9998822212219238,-1.0,-1.0,-1.0,0.1420774562383566,0.23603261768567693,0.8125256382310623,-1.0
REQ-00000,2000,500,37.67553901672363,3.0994415283203125e-06,"['vit_b_16', 'resnet101', 'resnet50']","['vit_b_16', 'resnet101']",black_grouse,1.0,weighted_majority,37586.26045892015,True,n01795545,3,0.9,[],2,early_exit_with_aggregation_at_resnet101,0.2,greedy,1,adaptive,,,,,black_grouse,black_grouse,-1.0,-1.0,-1.0,-1.0,0.9883379340171814,0.8982152938842773,-1.0,-1.0,-1.0,0.23603261768567693,0.8125256382310623,0.5151164717759822
REQ-00006,2000,500,44.081421852111816,1.3190171718597412,"['resnet101', 'resnet50', 'resnet34']",['resnet101'],tench,0.999958872795105,single_model,43855.82537506707,True,n01440764,3,0.9,[],2,early_exit_first_pass=resnet101,1.4,greedy,0.96,adaptive,,,,,tench,,-1.0,-1.0,-1.0,-1.0,0.999958872795105,-1.0,-1.0,-1.0,0.15391724425821965,0.25570200249281666,0.8802361080836508,-1.0
REQ-00008,2000,500,47.476078748703,3.719223976135254,"['resnet101', 'resnet50', 'resnet34']",['resnet101'],garter_snake,0.9944406151771545,single_model,47450.75570885092,True,n01735189,3,0.9,[],2,early_exit_first_pass=resnet101,1.8,greedy,0.92,adaptive,,,,,garter_snake,,-1.0,-1.0,-1.0,-1.0,0.9944406151771545,-1.0,-1.0,-1.0,1.0341533523418878,1.1359381105764847,1.760472216167319,-1.0
REQ-00010,2000,500,55.37847113609314,4.706637144088745,"['resnet101', 'resnet50', 'resnet34']",['resnet101'],green_lizard,0.49974870681762695,single_model,55308.33729193546,True,n01693334,3,0.9,[],2,deadline_stop_before_resnet50,2.2,greedy,0.88,adaptive,,,,,green_lizard,,-1.0,-1.0,-1.0,-1.0,0.49974870681762695,-1.0,-1.0,-1.0,1.034153352341879,1.135938110576476,1.7604722161673103,-1.0
REQ-00009,2000,500,55.563291788101196,4.623522043228149,"['resnet101', 'resnet50', 'resnet34']",['resnet101'],sea_anemone,0.9949895739555359,single_model,55536.49920900352,True,n01914609,3,0.9,[],2,early_exit_first_pass=resnet101,2.0,greedy,0.9,adaptive,,,,,sea_anemone,,-1.0,-1.0,-1.0,-1.0,0.9949895739555359,-1.0,-1.0,-1.0,1.034153352341882,1.135938110576479,1.7604722161673132,-1.0
REQ-00011,2000,500,69.53561401367188,5.187875986099243,"['resnet101', 'resnet50', 'resnet34']",['resnet101'],wallaby,0.9898285865783691,single_model,69512.98399991356,True,n01877812,3,0.9,[],2,early_exit_first_pass=resnet101,2.2,greedy,0.88,adaptive,,,,,wallaby,,-1.0,-1.0,-1.0,-1.0,0.9898285865783691,-1.0,-1.0,-1.0,1.0341533523418773,1.1359381105764743,1.7604722161673085,-1.0
REQ-00012,2000,500,69.27921199798584,5.499175071716309,"['resnet101', 'resnet50', 'resnet34']",['resnet101'],green_mamba,0.8668400645256042,single_model,69265.92525001615,True,n01749939,3,0.9,[],2,deadline_stop_before_resnet50,2.2,greedy,0.88,adaptive,,,,,green_mamba,,-1.0,-1.0,-1.0,-1.0,0.8668400645256042,-1.0,-1.0,-1.0,1.0341533523418762,1.1359381105764732,1.7604722161673074,-1.0
REQ-00015,2000,500,74.93284916877747,6.7528040409088135,"['resnet101', 'resnet50', 'resnet34']",['resnet101'],conch,0.9999513626098633,single_model,74914.37533288263,True,n01943899,3,0.9,[],2,early_exit_first_pass=resnet101,1.8,greedy,0.92,adaptive,,,,,conch,,-1.0,-1.0,-1.0,-1.0,0.9999513626098633,-1.0,-1.0,-1.0,1.0341533523418744,1.1359381105764714,1.7604722161673056,-1.0
REQ-00013,2000,500,75.97554922103882,6.133896112442017,"['resnet101', 'resnet50', 'resnet34']",['resnet101'],wolf_spider,0.9938308000564575,single_model,75960.48954199068,True,n01775062,3,0.9,[],2,early_exit_first_pass=resnet101,1.8,greedy,0.92,adaptive,,,,,wolf_spider,,-1.0,-1.0,-1.0,-1.0,0.9938308000564575,-1.0,-1.0,-1.0,1.0341533523418756,1.1359381105764725,1.7604722161673068,-1.0
REQ-00014,2000,500,81.48873090744019,6.2388081550598145,"['resnet101', 'resnet50', 'resnet34']",['resnet101'],whiptail,0.8442710638046265,single_model,81271.08641690575,True,n01685808,3,0.9,[],2,deadline_stop_before_resnet50,1.8,greedy,0.92,adaptive,,,,,whiptail,,-1.0,-1.0,-1.0,-1.0,0.8442710638046265,-1.0,-1.0,-1.0,1.0341533523418749,1.1359381105764719,1.760472216167306,-1.0
REQ-00019,2000,500,78.53798985481262,9.747583150863647,"['resnet101', 'resnet50', 'resnet34']",['resnet101'],american_coot,0.9995380640029907,single_model,78339.2139999196,True,n02018207,3,0.9,[],2,early_exit_first_pass=resnet101,1.8,greedy,0.92,adaptive,,,,,american_coot,,-1.0,-1.0,-1.0,-1.0,0.9995380640029907,-1.0,-1.0,-1.0,1.0341533523418733,1.1359381105764703,1.7604722161673045,-1.0
REQ-00016,2000,500,82.79429388046265,7.295493125915527,"['resnet101', 'resnet50', 'resnet34']",['resnet101'],goose,0.9307979345321655,single_model,82780.12358304113,True,n01855672,3,0.9,[],2,early_exit_first_pass=resnet101,2.0,greedy,0.9,adaptive,,,,,goose,,-1.0,-1.0,-1.0,-1.0,0.9307979345321655,-1.0,-1.0,-1.0,1.034153352341874,1.1359381105764712,1.7604722161673052,-1.0
REQ-00017,2000,500,90.92233490943909,7.333917140960693,"['resnet101', 'resnet50', 'resnet34']",['resnet101'],vine_snake,0.99544757604599,single_model,89322.86429218948,True,n01739381,3,0.9,[],2,early_exit_first_pass=resnet101,1.8,greedy,0.92,adaptive,,,,,vine_snake,,-1.0,-1.0,-1.0,-1.0,0.99544757604599,-1.0,-1.0,-1.0,1.034153352341874,1.1359381105764712,1.7604722161673052,-1.0
REQ-00018,2000,500,90.70132303237915,7.605842113494873,"['resnet101', 'resnet50', 'resnet34']",['resnet101'],limpkin,0.9996776580810547,single_model,88482.81450010836,True,n02013706,3,0.9,[],2,early_exit_first_pass=resnet101,1.6,greedy,0.94,adaptive,,,,,limpkin,,-1.0,-1.0,-1.0,-1.0,0.9996776580810547,-1.0,-1.0,-1.0,1.0341533523418738,1.1359381105764705,1.7604722161673048,-1.0





REQ-00001,2000,50,10.316586017608643,0.013349771499633789,"['vit_b_16', 'resnet101', 'resnet50']",['vit_b_16'],prairie_chicken,0.8610135316848755,single_model,10237.655666889623,True,n01798484,3,0.9,[],2,deadline_stop_before_resnet101,0.2,greedy,1,adaptive,,,,,,prairie_chicken,-1.0,-1.0,-1.0,-1.0,-1.0,0.8610135316848755,-1.0,-1.0,-1.0,0.1635368975323251,0.36263628491331956,0.2515900422126128
REQ-00000,2000,50,27.355376958847046,3.814697265625e-06,"['vit_b_16', 'resnet101', 'resnet50']",['vit_b_16'],koala,0.8563920259475708,single_model,27149.162290850654,True,n01883070,3,0.9,[],2,deadline_stop_before_resnet101,0.4,greedy,1,adaptive,,,,,,koala,-1.0,-1.0,-1.0,-1.0,-1.0,0.8563920259475708,-1.0,-1.0,-1.0,0.1635368975323251,0.36263628491331956,0.2515900422126128
REQ-00007,2000,50,29.882610082626343,0.37799787521362305,['mobilenet_v3_small'],['mobilenet_v3_small'],grocery_store,0.146232008934021,single_model,29491.833416977897,True,n01985128,3,0.9,[],2,ran_all,1.6,greedy,0.94,adaptive,grocery_store,,,,,,0.146232008934021,-1.0,-1.0,-1.0,-1.0,-1.0,7.660808662519695,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00008,2000,50,30.89993190765381,0.38913488388061523,['mobilenet_v3_small'],['mobilenet_v3_small'],wombat,0.9952186942100525,single_model,30353.51054207422,True,n01883070,3,0.9,[],2,early_exit_first_pass=mobilenet_v3_small,1.8,greedy,0.92,adaptive,wombat,,,,,,0.9952186942100525,-1.0,-1.0,-1.0,-1.0,-1.0,7.660808662519695,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00011,2000,50,32.901530027389526,0.4326348304748535,['mobilenet_v3_small'],['mobilenet_v3_small'],hammerhead,0.8707370162010193,single_model,32197.292499942705,True,n01494475,3,0.9,[],2,ran_all,2.2,greedy,0.88,adaptive,hammerhead,,,,,,0.8707370162010193,-1.0,-1.0,-1.0,-1.0,-1.0,7.660808662519695,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00009,2000,50,33.83184885978699,0.40311670303344727,['mobilenet_v3_small'],['mobilenet_v3_small'],crane,0.9995501637458801,single_model,33197.14645808563,True,n02012849,3,0.9,[],2,early_exit_first_pass=mobilenet_v3_small,2.0,greedy,0.9,adaptive,crane,,,,,,0.9995501637458801,-1.0,-1.0,-1.0,-1.0,-1.0,7.660808662519695,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00015,2000,50,34.55618906021118,0.7250077724456787,['mobilenet_v3_small'],['mobilenet_v3_small'],white_stork,0.9992320537567139,single_model,33962.29216689244,True,n02002556,3,0.9,[],2,early_exit_first_pass=mobilenet_v3_small,2.6,greedy,0.84,adaptive,white_stork,,,,,,0.9992320537567139,-1.0,-1.0,-1.0,-1.0,-1.0,7.660808662519695,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00014,2000,50,36.69032621383667,0.6411867141723633,['mobilenet_v3_small'],['mobilenet_v3_small'],limpkin,0.9995953440666199,single_model,36108.48941584118,True,n02013706,3,0.9,[],2,early_exit_first_pass=mobilenet_v3_small,2.4,greedy,0.86,adaptive,limpkin,,,,,,0.9995953440666199,-1.0,-1.0,-1.0,-1.0,-1.0,7.660808662519695,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00003,2000,50,38.81451725959778,0.14951586723327637,"['resnet101', 'resnet50', 'resnet34']",['resnet101'],oystercatcher,0.998465895652771,single_model,38534.102875040844,True,n02037110,3,0.9,[],2,early_exit_first_pass=resnet101,0.8,greedy,1,adaptive,,,,,oystercatcher,,-1.0,-1.0,-1.0,-1.0,0.998465895652771,-1.0,-1.0,-1.0,0.13187234543013304,0.1635368975323251,0.36263628491331956,-1.0
REQ-00012,2000,50,43.848206758499146,0.45300984382629395,"['resnet50', 'resnet34', 'resnet18']",['resnet50'],sea_slug,0.6270452737808228,single_model,42627.267375122756,True,n01950731,3,0.9,[],2,deadline_stop_before_resnet34,3.0,greedy,0.8,adaptive,,,,sea_slug,,,-1.0,-1.0,-1.0,0.6270452737808228,-1.0,-1.0,-1.0,1.2124481863700314,1.274071034768574,1.3083742995459486,-1.0,-1.0
REQ-00004,2000,50,46.35418224334717,0.19013476371765137,"['resnet101', 'resnet50', 'resnet34']",['resnet101'],jellyfish,0.9849587678909302,single_model,46022.401415975764,True,n01910747,3,0.9,[],2,early_exit_first_pass=resnet101,1.0,greedy,1,adaptive,,,,,jellyfish,,-1.0,-1.0,-1.0,-1.0,0.9849587678909302,-1.0,-1.0,-1.0,0.13187234543013304,0.1635368975323251,0.36263628491331956,-1.0
REQ-00006,2000,50,51.177286863327026,0.2734086513519287,"['resnet101', 'resnet50', 'resnet34']",['resnet101'],green_lizard,0.7185931205749512,single_model,50761.09658298083,True,n01693334,3,0.9,[],2,deadline_stop_before_resnet50,1.4,greedy,0.96,adaptive,,,,,green_lizard,,-1.0,-1.0,-1.0,-1.0,0.7185931205749512,-1.0,-1.0,-1.0,0.13187234543013304,0.1635368975323251,0.36263628491331956,-1.0
REQ-00002,2000,50,51.568889141082764,0.09116601943969727,"['resnet101', 'resnet50', 'resnet34']",['resnet101'],leatherback_turtle,0.9989849925041199,single_model,51364.5187090151,True,n01665541,3,0.9,[],2,early_exit_first_pass=resnet101,0.6,greedy,1,adaptive,,,,,leatherback_turtle,,-1.0,-1.0,-1.0,-1.0,0.9989849925041199,-1.0,-1.0,-1.0,0.13187234543013304,0.1635368975323251,0.36263628491331956,-1.0
REQ-00005,2000,50,54.62091612815857,0.21886968612670898,"['resnet101', 'resnet50', 'resnet34']",['resnet101'],sea_anemone,0.8732357025146484,single_model,54232.9475840088,True,n01914609,3,0.9,[],2,deadline_stop_before_resnet50,1.2,greedy,0.98,adaptive,,,,,sea_anemone,,-1.0,-1.0,-1.0,-1.0,0.8732357025146484,-1.0,-1.0,-1.0,0.13187234543013304,0.1635368975323251,0.36263628491331956,-1.0
REQ-00013,2000,50,63.928711891174316,0.5646097660064697,"['resnet50', 'resnet34', 'resnet18']",['resnet50'],vulture,0.8022755980491638,single_model,62720.73395899497,True,n01614925,3,0.9,[],2,deadline_stop_before_resnet34,3.2,greedy,0.78,adaptive,,,,vulture,,,-1.0,-1.0,-1.0,0.8022755980491638,-1.0,-1.0,-1.0,1.2124481863700314,1.274071034768574,1.3083742995459486,-1.0,-1.0
REQ-00010,2000,50,67.22521090507507,0.419339656829834,"['resnet50', 'resnet34', 'resnet18']",['resnet50'],diamondback,0.9929109215736389,single_model,66225.69025005214,True,n01755581,3,0.9,[],2,early_exit_first_pass=resnet50,2.8,greedy,0.8200000000000001,adaptive,,,,diamondback,,,-1.0,-1.0,-1.0,0.9929109215736389,-1.0,-1.0,-1.0,1.2124481863700314,1.274071034768574,1.3083742995459486,-1.0,-1.0
REQ-00018,2000,50,73.63315892219543,0.9706997871398926,"['resnet50', 'resnet34', 'resnet18']",['resnet50'],whiptail,0.4394173324108124,single_model,72472.89704182185,True,n01685808,3,0.9,[],2,deadline_stop_before_resnet34,3.8,greedy,0.72,adaptive,,,,whiptail,,,-1.0,-1.0,-1.0,0.4394173324108124,-1.0,-1.0,-1.0,0.9262348799022584,0.9878577283008009,1.0221609930781757,-1.0,-1.0
REQ-00016,2000,50,75.7895679473877,0.7640788555145264,"['resnet50', 'resnet34', 'resnet18']",['resnet50'],nematode,0.9857136011123657,single_model,74690.96654187888,True,n01930112,3,0.9,[],2,early_exit_first_pass=resnet50,3.4,greedy,0.76,adaptive,,,,nematode,,,-1.0,-1.0,-1.0,0.9857136011123657,-1.0,-1.0,-1.0,1.2124481863700314,1.274071034768574,1.3083742995459486,-1.0,-1.0
REQ-00017,2000,50,78.64670181274414,0.8417878150939941,"['resnet50', 'resnet34', 'resnet18']",['resnet50'],tiger_shark,0.9935693740844727,single_model,77499.87183394842,True,n01491361,3,0.9,[],2,early_exit_first_pass=resnet50,3.6,greedy,0.74,adaptive,,,,tiger_shark,,,-1.0,-1.0,-1.0,0.9935693740844727,-1.0,-1.0,-1.0,0.9262348799022584,0.9878577283008009,1.0221609930781757,-1.0,-1.0
REQ-00021,2000,50,78.76225876808167,1.1185119152069092,"['resnet50', 'resnet34', 'resnet18']",['resnet50'],flatworm,0.9900553226470947,single_model,77399.45020806044,True,n01924916,3,0.9,[],2,early_exit_first_pass=resnet50,4.4,greedy,0.6599999999999999,adaptive,,,,flatworm,,,-1.0,-1.0,-1.0,0.9900553226470947,-1.0,-1.0,-1.0,0.9262348799022584,0.9878577283008009,1.0221609930781757,-1.0,-1.0
REQ-00025,2000,50,81.65402579307556,1.3449928760528564,"['resnet50', 'resnet34', 'resnet18']",['resnet50'],water_ouzel,0.9995449185371399,single_model,80066.01649988443,True,n01601694,3,0.9,[],2,early_exit_first_pass=resnet50,5.0,greedy,0.6000000000000001,adaptive,,,,water_ouzel,,,-1.0,-1.0,-1.0,0.9995449185371399,-1.0,-1.0,-1.0,0.9262348799022584,0.9878577283008009,1.0221609930781757,-1.0,-1.0
REQ-00020,2000,50,84.92666816711426,1.0415890216827393,"['resnet50', 'resnet34', 'resnet18']",['resnet50'],thunder_snake,0.6152061223983765,single_model,83648.00412510522,True,n01729322,3,0.9,[],2,deadline_stop_before_resnet34,4.2,greedy,0.6799999999999999,adaptive,,,,thunder_snake,,,-1.0,-1.0,-1.0,0.6152061223983765,-1.0,-1.0,-1.0,0.9262348799022584,0.9878577283008009,1.0221609930781757,-1.0,-1.0
REQ-00026,2000,50,88.97767400741577,1.43300199508667,"['resnet50', 'resnet34', 'resnet18']",['resnet50'],flatworm,0.9931244254112244,single_model,87386.6217918694,True,n01924916,3,0.9,[],2,early_exit_first_pass=resnet50,5.2,greedy,0.58,adaptive,,,,flatworm,,,-1.0,-1.0,-1.0,0.9931244254112244,-1.0,-1.0,-1.0,0.888748443634243,0.9503712920327855,0.9846745568101603,-1.0,-1.0
REQ-00019,2000,50,89.49725604057312,1.0064799785614014,"['resnet50', 'resnet34', 'resnet18']",['resnet50'],goose,0.9982045888900757,single_model,88280.35745886154,True,n01855672,3,0.9,[],2,early_exit_first_pass=resnet50,4.0,greedy,0.7,adaptive,,,,goose,,,-1.0,-1.0,-1.0,0.9982045888900757,-1.0,-1.0,-1.0,0.9262348799022584,0.9878577283008009,1.0221609930781757,-1.0,-1.0
REQ-00024,2000,50,91.57969999313354,1.3297059535980225,"['resnet50', 'resnet34', 'resnet18']",['resnet50'],macaw,0.9998629093170166,single_model,90096.2927909568,True,n01818515,3,0.9,[],2,early_exit_first_pass=resnet50,4.8,greedy,0.62,adaptive,,,,macaw,,,-1.0,-1.0,-1.0,0.9998629093170166,-1.0,-1.0,-1.0,0.9262348799022584,0.9878577283008009,1.0221609930781757,-1.0,-1.0
REQ-00023,2000,50,96.66516900062561,1.2297778129577637,"['resnet50', 'resnet34', 'resnet18']",['resnet50'],sea_lion,0.6959769129753113,single_model,95226.16433398798,True,n02077923,3,0.9,[],2,deadline_stop_before_resnet34,4.6,greedy,0.64,adaptive,,,,sea_lion,,,-1.0,-1.0,-1.0,0.6959769129753113,-1.0,-1.0,-1.0,0.9262348799022584,0.9878577283008009,1.0221609930781757,-1.0,-1.0
REQ-00028,2000,50,97.3965220451355,1.4670007228851318,"['resnet50', 'resnet34', 'resnet18']",['resnet50'],garter_snake,0.9680575728416443,single_model,95447.38666713238,True,n01735189,3,0.9,[],2,early_exit_first_pass=resnet50,5.6,greedy,0.54,adaptive,,,,garter_snake,,,-1.0,-1.0,-1.0,0.9680575728416443,-1.0,-1.0,-1.0,0.888748443634243,0.9503712920327855,0.9846745568101603,-1.0,-1.0
REQ-00031,2000,50,101.19955611228943,1.6193690299987793,"['resnet50', 'resnet34', 'resnet18']",['resnet50'],pelican,0.9999730587005615,single_model,99087.93645794503,True,n02051845,3,0.9,[],2,early_exit_first_pass=resnet50,6.2,greedy,0.48,adaptive,,,,pelican,,,-1.0,-1.0,-1.0,0.9999730587005615,-1.0,-1.0,-1.0,0.9182759390220238,0.9798987874205662,1.0142020521979411,-1.0,-1.0
REQ-00027,2000,50,103.47227597236633,1.443392038345337,"['resnet50', 'resnet34', 'resnet18']",['resnet50'],mud_turtle,0.46664488315582275,single_model,101581.19320892729,True,n01630670,3,0.9,[],2,deadline_stop_before_resnet34,5.4,greedy,0.5599999999999999,adaptive,,,,mud_turtle,,,-1.0,-1.0,-1.0,0.46664488315582275,-1.0,-1.0,-1.0,0.888748443634243,0.9503712920327855,0.9846745568101603,-1.0,-1.0
REQ-00030,2000,50,104.19872999191284,1.5652198791503906,"['resnet50', 'resnet34', 'resnet18']",['resnet50'],great_white_shark,0.8903995156288147,single_model,102128.01420805044,True,n01484850,3,0.9,[],2,deadline_stop_before_resnet34,6.0,greedy,0.5,adaptive,,,,great_white_shark,,,-1.0,-1.0,-1.0,0.8903995156288147,-1.0,-1.0,-1.0,0.9182759390220238,0.9798987874205662,1.0142020521979411,-1.0,-1.0
REQ-00029,2000,50,106.94734287261963,1.479369878768921,"['resnet50', 'resnet34', 'resnet18']",['resnet50'],bustard,0.996973991394043,single_model,104884.69199999236,True,n02018795,3,0.9,[],2,early_exit_first_pass=resnet50,5.8,greedy,0.52,adaptive,,,,bustard,,,-1.0,-1.0,-1.0,0.996973991394043,-1.0,-1.0,-1.0,0.9182759390220238,0.9798987874205662,1.0142020521979411,-1.0,-1.0
REQ-00022,2000,50,110.25272917747498,1.163017988204956,"['resnet50', 'resnet34', 'resnet18']",['resnet50'],common_newt,0.48686087131500244,single_model,107316.94008293562,True,n01630670,3,0.9,[],2,deadline_stop_before_resnet34,7.0,greedy,0.4,adaptive,,,,common_newt,,,-1.0,-1.0,-1.0,0.48686087131500244,-1.0,-1.0,-1.0,0.9182759390220238,0.9798987874205662,1.0142020521979411,-1.0,-1.0
REQ-00033,2000,50,110.03361678123474,1.7430758476257324,"['resnet50', 'resnet34', 'resnet18']",['resnet50'],nematode,0.8873080611228943,single_model,107875.26033306494,True,n01930112,3,0.9,[],2,deadline_stop_before_resnet34,6.6,greedy,0.43999999999999995,adaptive,,,,nematode,,,-1.0,-1.0,-1.0,0.8873080611228943,-1.0,-1.0,-1.0,0.9182759390220238,0.9798987874205662,1.0142020521979411,-1.0,-1.0
REQ-00038,2000,50,112.27383685112,2.059584856033325,"['resnet50', 'resnet34', 'resnet18']",['resnet50'],garter_snake,0.9782520532608032,single_model,109716.44216682762,True,n01735189,3,0.9,[],2,early_exit_first_pass=resnet50,7.8,greedy,0.31999999999999995,adaptive,,,,garter_snake,,,-1.0,-1.0,-1.0,0.9782520532608032,-1.0,-1.0,-1.0,1.0216221728792567,1.11277251666558,1.1470757814429549,-1.0,-1.0
REQ-00034,2000,50,114.21078395843506,1.7622718811035156,"['resnet50', 'resnet34', 'resnet18']",['resnet50'],banded_gecko,0.9915528893470764,single_model,111973.92470901832,True,n01675722,3,0.9,[],2,early_exit_first_pass=resnet50,6.8,greedy,0.42000000000000004,adaptive,,,,banded_gecko,,,-1.0,-1.0,-1.0,0.9915528893470764,-1.0,-1.0,-1.0,0.9182759390220238,0.9798987874205662,1.0142020521979411,-1.0,-1.0
