REQ-00018,10000000,3000,0.1675269603729248,49.5772430896759,['mobilenet_v3_small'],barn_spider,0.9514762163162231,most_confident,154.0183749748394,True,n01773549,1.0,barn_spider,,,,,,0.9514762163162231,-1.0,-1.0,-1.0,-1.0,-1.0,0.04813805542648222,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00000,10000000,3000,0.20867109298706055,3.0994415283203125e-06,['mobilenet_v3_small'],boa_constrictor,0.9979299306869507,most_confident,190.6251250184141,True,n01742172,1.0,boa_constrictor,,,,,,0.9979299306869507,-1.0,-1.0,-1.0,-1.0,-1.0,0.047300949883833994,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00001,10000000,3000,0.21674394607543945,2.7695279121398926,['mobilenet_v3_small'],peacock,0.99934321641922,most_confident,194.39787499140948,True,n01806143,1.0,peacock,,,,,,0.99934321641922,-1.0,-1.0,-1.0,-1.0,-1.0,0.04679295489545059,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00002,10000000,3000,0.21683311462402344,3.1590681076049805,['mobilenet_v3_small'],green_lizard,0.6615234613418579,most_confident,200.28854097472504,True,n01693334,1.0,green_lizard,,,,,,0.6615234613418579,-1.0,-1.0,-1.0,-1.0,-1.0,0.046666759405905534,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00003,10000000,3000,0.22349095344543457,4.403601884841919,['mobilenet_v3_small'],american_coot,0.8681485056877136,most_confident,204.23554204171523,True,n01687978,1.0,agama,,,,,,0.8681485056877136,-1.0,-1.0,-1.0,-1.0,-1.0,0.04607768346531498,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00004,10000000,3000,0.23171496391296387,7.557951927185059,['mobilenet_v3_small'],sea_lion,0.9915620684623718,most_confident,208.76295899506658,True,n02077923,1.0,sea_lion,,,,,,0.9915620684623718,-1.0,-1.0,-1.0,-1.0,-1.0,0.04558011511878349,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00006,10000000,3000,0.2777891159057617,8.397176027297974,['mobilenet_v3_small'],american_coot,0.5627474784851074,most_confident,251.98324996745214,True,n01667114,1.0,mud_turtle,,,,,,0.5627474784851074,-1.0,-1.0,-1.0,-1.0,-1.0,0.04554030360690514,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00007,10000000,3000,0.32729506492614746,12.418131828308105,['mobilenet_v3_small'],wombat,0.842303454875946,most_confident,306.6231669508852,True,n01883070,1.0,wombat,,,,,,0.842303454875946,-1.0,-1.0,-1.0,-1.0,-1.0,0.05019637324621463,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00008,10000000,3000,0.278062105178833,25.505564212799072,['mobilenet_v3_small'],toucan,0.9220412969589233,most_confident,245.9485419676639,True,n01843383,1.0,toucan,,,,,,0.9220412969589233,-1.0,-1.0,-1.0,-1.0,-1.0,0.05755723592159317,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00009,10000000,3000,0.2697727680206299,33.433533906936646,['mobilenet_v3_small'],green_mamba,0.5918689966201782,most_confident,245.92054198728874,True,n01749939,1.0,green_mamba,,,,,,0.5918689966201782,-1.0,-1.0,-1.0,-1.0,-1.0,0.05967581232943385,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00010,10000000,3000,0.2128901481628418,37.06209993362427,['mobilenet_v3_small'],american_coot,0.551798403263092,most_confident,187.02058296184987,True,n01910747,1.0,volcano,,,,,,0.551798403263092,-1.0,-1.0,-1.0,-1.0,-1.0,0.05784143109649047,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00011,10000000,3000,0.29672813415527344,41.092998027801514,['mobilenet_v3_small'],toucan,0.7921115756034851,most_confident,282.48999995412305,True,n01829413,1.0,toucan,,,,,,0.7921115756034851,-1.0,-1.0,-1.0,-1.0,-1.0,0.056240387986841424,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00012,10000000,3000,0.26933908462524414,44.68753099441528,['mobilenet_v3_small'],lorikeet,0.999976634979248,most_confident,234.6319580101408,True,n01820546,1.0,lorikeet,,,,,,0.999976634979248,-1.0,-1.0,-1.0,-1.0,-1.0,0.05488004918815728,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00013,10000000,3000,0.33571791648864746,45.673617124557495,['mobilenet_v3_small'],sea_lion,0.9474017024040222,most_confident,301.6935000196099,True,n02077923,1.0,sea_lion,,,,,,0.9474017024040222,-1.0,-1.0,-1.0,-1.0,-1.0,0.053491644269341554,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00000,10000000,3000,0.3561251163482666,2.86102294921875e-06,['mobilenet_v3_small'],kite,0.9818521738052368,most_confident,335.90379101224244,True,n01608432,1.0,kite,,,,,,0.9818521738052368,-1.0,-1.0,-1.0,-1.0,-1.0,0.0520628798424074,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00001,10000000,3000,0.23937487602233887,5.716048955917358,['mobilenet_v3_small'],american_coot,0.999764621257782,most_confident,214.46770802140236,True,n01944390,1.0,snail,,,,,,0.999764621257782,-1.0,-1.0,-1.0,-1.0,-1.0,0.05053769185816666,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00002,10000000,3000,0.34710693359375,9.247227907180786,['mobilenet_v3_small'],tailed_frog,0.8212885856628418,most_confident,316.4350829902105,True,n01644900,1.0,tailed_frog,,,,,,0.8212885856628418,-1.0,-1.0,-1.0,-1.0,-1.0,0.04928092267234999,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00003,10000000,3000,0.29569506645202637,9.608030080795288,['mobilenet_v3_small'],macaw,0.9998364448547363,most_confident,277.3577079642564,True,n01818515,1.0,macaw,,,,,,0.9998364448547363,-1.0,-1.0,-1.0,-1.0,-1.0,0.04801313040511499,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00004,10000000,3000,0.24066710472106934,12.328309059143066,['mobilenet_v3_small'],black_and_gold_garden_spider,0.35873937606811523,most_confident,214.55983398482203,True,n01773157,1.0,black_and_gold_garden_spider,,,,,,0.35873937606811523,-1.0,-1.0,-1.0,-1.0,-1.0,0.055564117364603496,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00005,10000000,3000,0.1959841251373291,13.6579909324646,['mobilenet_v3_small'],american_coot,0.9970867037773132,most_confident,178.79591701785102,True,n02018207,1.0,american_coot,,,,,,0.9970867037773132,-1.0,-1.0,-1.0,-1.0,-1.0,0.05415790562814315,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00006,10000000,3000,0.25667309761047363,14.801706075668335,['mobilenet_v3_small'],american_coot,0.9937333464622498,most_confident,219.05570797389373,True,n01677366,1.0,common_iguana,,,,,,0.9937333464622498,-1.0,-1.0,-1.0,-1.0,-1.0,0.052381215065328834,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00007,10000000,3000,0.2084648609161377,15.279384851455688,['mobilenet_v3_small'],ptarmigan,0.9839898347854614,most_confident,193.16041702404618,True,n01796340,1.0,ptarmigan,,,,,,0.5839898347854614,-1.0,-1.0,-1.0,-1.0,-1.0,0.050879093558795954,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00008,10000000,3000,0.29920220375061035,18.258470058441162,['mobilenet_v3_small'],peacock,0.9842684268951416,most_confident,257.200333988294,True,n01806143,1.0,peacock,,,,,,0.9842684268951416,-1.0,-1.0,-1.0,-1.0,-1.0,0.04947578420291636,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00009,10000000,3000,0.29500412940979004,21.540950775146484,['mobilenet_v3_small'],american_coot,0.9966458678245544,most_confident,231.15541698643938,True,n01818515,1.0,macaw,,,,,,0.9966458678245544,-1.0,-1.0,-1.0,-1.0,-1.0,0.04843710578262472,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00010,10000000,3000,0.276839017868042,25.343180179595947,['mobilenet_v3_small'],spotted_salamander,0.5571918487548828,most_confident,249.2593330098316,True,n01632458,1.0,spotted_salamander,,,,,,0.5571918487548828,-1.0,-1.0,-1.0,-1.0,-1.0,0.04756209520436225,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00011,10000000,3000,0.34720516204833984,31.001797914505005,['mobilenet_v3_small'],american_coot,0.2663312554359436,most_confident,328.2506249961443,True,n01667114,1.0,terrapin,,,,,,0.2663312554359436,-1.0,-1.0,-1.0,-1.0,-1.0,0.04657458568392602,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00012,10000000,3000,0.2451159954071045,31.168547868728638,['mobilenet_v3_small'],stingray,0.9850314855575562,most_confident,205.89787501376122,True,n01498041,1.0,stingray,,,,,,0.5850314855575562,-1.0,-1.0,-1.0,-1.0,-1.0,6.037995603,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00013,10000000,3000,0.5623207092285156,35.4654700756073,['mobilenet_v3_small'],macaw,0.9972903728485107,most_confident,525.0783750088885,True,n01818515,1.0,macaw,,,,,,0.9972903728485107,-1.0,-1.0,-1.0,-1.0,-1.0,0.04531834440398008,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00014,10000000,3000,0.21930694580078125,37.667190074920654,['mobilenet_v3_small'],black_widow,0.9846722483634949,most_confident,200.78541699331254,True,n01774384,1.0,black_widow,,,,,,0.6846722483634949,-1.0,-1.0,-1.0,-1.0,-1.0,0.044601609963582076,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00015,10000000,3000,0.335878849029541,38.502355098724365,['mobilenet_v3_small'],hognose_snake,0.5457306504249573,most_confident,313.1027079652995,True,n01729322,1.0,hognose_snake,,,,,,0.2457306504249573,-1.0,-1.0,-1.0,-1.0,-1.0,0.04679014896722387,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00016,10000000,3000,0.24693703651428223,39.827276945114136,['mobilenet_v3_small'],drake,0.968636691570282,most_confident,226.04558401508257,True,n01847000,1.0,drake,,,,,,0.968636691570282,-1.0,-1.0,-1.0,-1.0,-1.0,0.04624223407050148,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00000,10000000,3000,0.7484078407287598,2.1457672119140625e-06,['mobilenet_v3_small'],crane,0.9994820952415466,most_confident,729.6809169929475,True,n02012849,1.0,crane,,,,,,0.9994820952415466,-1.0,-1.0,-1.0,-1.0,-1.0,0.045969310663451335,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00001,10000000,3000,0.5256690979003906,0.3406200408935547,['mobilenet_v3_small'],electric_ray,0.6685728430747986,most_confident,509.9064580281265,True,n01496331,1.0,electric_ray,,,,,,0.3685728430747986,-1.0,-1.0,-1.0,-1.0,-1.0,0.045969310663451335,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00002,10000000,3000,0.2733590602874756,4.942692995071411,['mobilenet_v3_small'],american_coot,0.9918944239616394,most_confident,220.10737500386313,True,n01735189,1.0,garter_snake,,,,,,0.2918944239616394,-1.0,-1.0,-1.0,-1.0,-1.0,0.04559136163739559,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00003,10000000,3000,0.25629329681396484,12.556877136230469,['mobilenet_v3_small'],redshank,0.9944498538970947,most_confident,241.2599169765599,True,n02028035,1.0,redshank,,,,,,0.3944498538970947,-1.0,-1.0,-1.0,-1.0,-1.0,0.04478652547365604,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00004,10000000,3000,0.24729585647583008,12.626309156417847,['mobilenet_v3_small'],spotted_salamander,0.9912204146385193,most_confident,191.78070803172886,True,n01632458,1.0,spotted_salamander,,,,,,0.9912204146385193,-1.0,-1.0,-1.0,-1.0,-1.0,0.04478652547365604,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00005,10000000,3000,0.33840203285217285,14.076556921005249,['mobilenet_v3_small'],hornbill,0.8785107135772705,most_confident,318.1561669916846,True,n01829413,1.0,hornbill,,,,,,0.4785107135772705,-1.0,-1.0,-1.0,-1.0,-1.0,0.04292965563366139,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00006,10000000,3000,0.2652759552001953,15.778822183609009,['mobilenet_v3_small'],tailed_frog,0.5992295742034912,most_confident,224.6534590376541,True,n01644900,1.0,tailed_frog,,,,,,0.5992295742034912,-1.0,-1.0,-1.0,-1.0,-1.0,0.042371490070295253,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00007,10000000,3000,0.28267478942871094,18.606630086898804,['mobilenet_v3_small'],albatross,0.9998519420623779,most_confident,229.1844580322504,True,n02058221,1.0,albatross,,,,,,0.4998519420623779,-1.0,-1.0,-1.0,-1.0,-1.0,0.04222804106326573,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00008,10000000,3000,0.20269417762756348,21.957469940185547,['mobilenet_v3_small'],ringneck_snake,0.5676323175430298,most_confident,184.99929102836177,True,n01729322,1.0,ringneck_snake,,,,,,0.4676323175430298,-1.0,-1.0,-1.0,-1.0,-1.0,0.04179573695693916,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00009,10000000,3000,0.43157315254211426,23.29887890815735,['mobilenet_v3_small'],great_white_shark,0.10708966851234436,most_confident,404.4312500045635,True,n01484850,1.0,great_white_shark,,,,,,0.10708966851234436,-1.0,-1.0,-1.0,-1.0,-1.0,0.04125746326124524,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00010,10000000,3000,0.19450116157531738,26.43605899810791,['mobilenet_v3_small'],nematode,0.9858796000480652,most_confident,173.3286670059897,True,n01930112,1.0,nematode,,,,,,0.6858796000480652,-1.0,-1.0,-1.0,-1.0,-1.0,0.04101871693512072,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00011,10000000,3000,0.19242286682128906,29.335793018341064,['mobilenet_v3_small'],jellyfish,0.9999916553497314,most_confident,170.30066601000726,True,n01798484,1.0,prairie_chicken,,,,,,0.6999916553497314,-1.0,-1.0,-1.0,-1.0,-1.0,0.04069114524160865,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00012,10000000,3000,0.23279523849487305,30.220736980438232,['mobilenet_v3_small'],coho,0.11303037405014038,most_confident,206.1347920098342,True,n01440764,1.0,coho,,,,,,0.11303037405014038,-1.0,-1.0,-1.0,-1.0,-1.0,0.04048183071744778,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00013,10000000,3000,0.34298086166381836,32.195785999298096,['mobilenet_v3_small'],american_coot,0.7187281250953674,most_confident,323.3507500262931,True,n01484850,1.0,tiger_shark,,,,,,0.5187281250953674,-1.0,-1.0,-1.0,-1.0,-1.0,0.040404147645703006,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00014,10000000,3000,0.30650973320007324,33.665507078170776,['mobilenet_v3_small'],common_newt,0.9474766850471497,most_confident,284.74216698668897,True,n01630670,1.0,common_newt,,,,,,0.5474766850471497,-1.0,-1.0,-1.0,-1.0,-1.0,0.0403674328811327,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00015,10000000,3000,0.2272939682006836,34.37468504905701,['mobilenet_v3_small'],jacamar,0.370974600315094,most_confident,204.555457981769,True,n01828970,1.0,jacamar,,,,,,0.370974600315094,-1.0,-1.0,-1.0,-1.0,-1.0,0.04462678959301943,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00016,10000000,3000,0.23203301429748535,35.183205127716064,['mobilenet_v3_small'],albatross,0.9999992847442627,most_confident,204.55320895416662,True,n01820546,1.0,lorikeet,,,,,,0.5999992847442627,-1.0,-1.0,-1.0,-1.0,-1.0,0.04404421063371749,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00017,10000000,3000,0.29212188720703125,41.5776150226593,['mobilenet_v3_small'],mud_turtle,0.28105050325393677,most_confident,276.19149995734915,True,n01667114,1.0,mud_turtle,,,,,,0.28105050325393677,-1.0,-1.0,-1.0,-1.0,-1.0,0.043324389570345734,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00018,10000000,3000,0.3630349636077881,41.701393127441406,['mobilenet_v3_small'],albatross,0.9886218905448914,most_confident,348.84625003905967,True,n02058221,1.0,albatross,,,,,,0.2886218905448914,-1.0,-1.0,-1.0,-1.0,-1.0,6.037995603,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00020,10000000,3000,0.30594515800476074,42.34629511833191,['mobilenet_v3_small'],crane,0.7968103289604187,most_confident,271.1028750054538,True,n02012849,1.0,crane,,,,,,0.5968103289604187,-1.0,-1.0,-1.0,-1.0,-1.0,0.042330405551980047,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00000,10000000,3000,0.23135018348693848,2.1457672119140625e-06,['mobilenet_v3_small'],goldfish,0.9999173879623413,most_confident,214.03733402257785,True,n01443537,1.0,goldfish,,,,,,0.3999173879623413,-1.0,-1.0,-1.0,-1.0,-1.0,0.04483406499678204,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00001,10000000,3000,0.22561097145080566,1.4499268531799316,['mobilenet_v3_small'],sea_anemone,0.714143693447113,most_confident,206.5044580376707,True,n01914609,1.0,sea_anemone,,,,,,0.514143693447113,-1.0,-1.0,-1.0,-1.0,-1.0,0.045410858497103836,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00002,10000000,3000,0.22457385063171387,4.940378904342651,['mobilenet_v3_small'],macaw,0.9991970658302307,most_confident,207.06154097570106,True,n01818515,1.0,macaw,,,,,,0.4991970658302307,-1.0,-1.0,-1.0,-1.0,-1.0,0.04464257264739345,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00003,10000000,3000,0.32408905029296875,5.405229091644287,['mobilenet_v3_small'],sea_slug,0.619322657585144,most_confident,307.4452920118347,True,n01950731,1.0,sea_slug,,,,,,0.619322657585144,-1.0,-1.0,-1.0,-1.0,-1.0,0.04387491538265411,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00004,10000000,3000,0.2563338279724121,11.41243600845337,['mobilenet_v3_small'],tarantula,0.993806004524231,most_confident,223.35225000279024,True,n01774750,1.0,tarantula,,,,,,0.493806004524231,-1.0,-1.0,-1.0,-1.0,-1.0,0.0517909238443887,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00005,10000000,3000,0.21609711647033691,13.43188214302063,['mobilenet_v3_small'],american_coot,0.9820266366004944,most_confident,197.5667920196429,True,n01774384,1.0,black_widow,,,,,,0.6820266366004944,-1.0,-1.0,-1.0,-1.0,-1.0,0.050548231459949834,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00006,10000000,3000,0.1598529815673828,13.532933950424194,['mobilenet_v3_small'],electric_ray,0.9530986547470093,most_confident,146.30895800655708,True,n01496331,1.0,electric_ray,,,,,,0.9530986547470093,-1.0,-1.0,-1.0,-1.0,-1.0,0.050548231459949834,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00007,10000000,3000,0.23842406272888184,13.859730005264282,['mobilenet_v3_small'],macaw,0.21186350286006927,most_confident,222.7192500140518,True,n01818515,1.0,macaw,,,,,,0.21186350286006927,-1.0,-1.0,-1.0,-1.0,-1.0,0.04754665748255937,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00008,10000000,3000,0.24223017692565918,17.246165990829468,['mobilenet_v3_small'],sea_snake,0.9994768500328064,most_confident,209.23233299981803,True,n01751748,1.0,sea_snake,,,,,,0.5994768500328064,-1.0,-1.0,-1.0,-1.0,-1.0,0.04673009173430343,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00009,10000000,3000,0.23914813995361328,17.51019287109375,['mobilenet_v3_small'],garter_snake,0.4160010516643524,most_confident,212.82145800068974,True,n01735189,1.0,garter_snake,,,,,,0.4160010516643524,-1.0,-1.0,-1.0,-1.0,-1.0,0.045821882560873085,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00010,10000000,3000,0.2522299289703369,17.822670221328735,['mobilenet_v3_small'],albatross,0.9914737939834595,most_confident,229.5231659663841,True,n01774750,1.0,tarantula,,,,,,0.9914737939834595,-1.0,-1.0,-1.0,-1.0,-1.0,0.04489069430478578,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00011,10000000,3000,0.3664062023162842,20.19140100479126,['mobilenet_v3_small'],sea_anemone,0.6307355165481567,most_confident,338.26783299446106,True,n02028035,1.0,redshank,,,,,,0.6307355165481567,-1.0,-1.0,-1.0,-1.0,-1.0,0.044071324874307205,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00012,10000000,3000,0.1950540542602539,21.90569806098938,['mobilenet_v3_small'],toucan,0.9999924898147583,most_confident,169.59358396707103,True,n01843383,1.0,toucan,,,,,,0.9999924898147583,-1.0,-1.0,-1.0,-1.0,-1.0,0.04360269238687648,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
REQ-00013,10000000,3000,0.3457038402557373,24.829145908355713,['mobilenet_v3_small'],albatross,0.8992974758148193,most_confident,330.8414169587195,True,n02058221,1.0,albatross,,,,,,0.5992974758148193,-1.0,-1.0,-1.0,-1.0,-1.0,0.04269972314818883,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,1
